partID,productLine,prodCategory
part18845b8,linea3,Marketables
part48b469f,linec1,Marketables
part38c7609,linec1,Marketables
partf3c3fbd,line49,Liquids
part1325e91,line49,Liquids
part851fba4,line49,Liquids
part7b98f1,line49,Liquids
partd72c94b,linea3,Marketables
partde81df,linea3,Marketables
part098278e,linea3,Marketables
partbdf80c2,linea3,Marketables
part25b9dda,linea3,Marketables
part55cad4c,linea3,Marketables
partafc3431,linea3,Marketables
partd441936,linea3,Marketables
part6aec310,linec1,Marketables
parte8291ce,linec1,Marketables
part9fd352c,line55,SpareParts
part5c53682,linea3,Marketables
partccc6738,linea3,Marketables
partbcb57ae,linea3,Marketables
part5afc20d,linea3,Marketables
part2a8f29b,linea3,Marketables
partba1a321,linea3,Marketables
partca693b7,linea3,Marketables
partb8192e9,linec1,Marketables
partce34f12,linea3,Marketables
partc24c6f7,linea3,Marketables
partb23f661,linea3,Marketables
part68529cc,line55,SpareParts
partea97b12,linec1,Marketables
part80e5569,linea3,Marketables
part36773dc,linea3,Marketables
partf71f18b,linec1,Marketables
part43656c7,linec1,Marketables
part3316651,linec1,Marketables
partd3f077d,linec1,Marketables
part35b92de,linec1,Marketables
partd55f3f2,linec1,Marketables
parta2a5710,linea3,Marketables
partb0f5474,linea3,Marketables
partc0864e2,linea3,Marketables
partbb049e5,linea3,Marketables
partb77c000,linea3,Marketables
partc70f096,linea3,Marketables
part579a12c,linea3,Marketables
part27e91ba,linea3,Marketables
partc1a0419,linea3,Marketables
part51355a3,linea3,Marketables
part5ac4832,linea3,Marketables
part2ab78a4,linea3,Marketables
part54f2ef,linea3,Marketables
part3936f6,linea3,Marketables
part941a282,linea3,Marketables
parte469214,linea3,Marketables
part74fc3ae,linea3,Marketables
part048f338,linea3,Marketables
parte2c669b,line49,Liquids
part92b560d,linea3,Marketables
part7253721,linea3,Marketables
part9a61aaf,linec1,Marketables
part142930,linec1,Marketables
part1a1663c,line55,SpareParts
parta04e148,linec1,Marketables
part367447d,linea3,Marketables
part46074eb,linea3,Marketables
partd692551,linec1,Marketables
parta6e15c7,linec1,Marketables
partad10856,linec1,Marketables
partdd638c0,linec1,Marketables
partf27d3a7,linec1,Marketables
part20e331,linec1,Marketables
part129b28b,linec1,Marketables
part6447692,linec1,Marketables
part1fc5b95,linea3,Marketables
partf35b35c,linec1,Marketables
part15126ff,linea3,Marketables
part5bbc5a8,line55,SpareParts
part79c34f1,linea3,Marketables
partc7bb645,linea3,Marketables
part6e59b4f,linea3,Marketables
part749ddef,linea3,Marketables
part089649c,linea3,Marketables
partca307c9,linec1,Marketables
partcdb93bd,linea3,Marketables
part32518eb,linec1,Marketables
part48f5517,line49,Liquids
partd39193c,line49,Liquids
partfa206d4,line49,Liquids
part6144aff,line49,Liquids
partd4f38c,line49,Liquids
partf2f4a76,line49,Liquids
part83a1a1b,line49,Liquids
partf570f7c,line49,Liquids
part24ecd40,line55,SpareParts
partea327f0,linea3,Marketables
partf393905,line49,Liquids
partc183d8,line49,Liquids
partda226ed,line49,Liquids
partac47c1,line49,Liquids
part3135a50,line49,Liquids
part45eaf81,line71,Machines
parta3a3a22,linec1,Marketables
part8439b5f,linea3,Marketables
partffbb658,linec1,Marketables
part83b0f2b,line49,Liquids
partf56cb32,line49,Liquids
part6e08719,linea3,Marketables
partd183dc4,linea3,Marketables
parta75f9dd,linea3,Marketables
partd0a5d3f,linea3,Marketables
part4030c85,linea3,Marketables
part3043c13,linea3,Marketables
part469f80a,linea3,Marketables
part3d1d50d,linea3,Marketables
part91e0c4f,linea3,Marketables
part06fc981,linec1,Marketables
part68a0c32,linea3,Marketables
part6e0f8bd,linea3,Marketables
part1e7c82b,linea3,Marketables
part2332028,line55,SpareParts
partc14b9cb,line55,SpareParts
partc6c2dbf,linec1,Marketables
part42a8bee,linea3,Marketables
part438eb15,linec1,Marketables
partff200fb,linec1,Marketables
part437c46,line71,Machines
part8e75096,linec1,Marketables
part9f2b331,line55,SpareParts
parteeb2e6,linea3,Marketables
part5d8d064,linec1,Marketables
part3901719,linec1,Marketables
part497278f,linea3,Marketables
part9e7635,linec1,Marketables
part2d93017,linec1,Marketables
partb0588b3,linec1,Marketables
partc02b825,linec1,Marketables
part7fa02f8,linec1,Marketables
part99e975b,linec1,Marketables
part790f677,linec1,Marketables
part097c6e1,linec1,Marketables
part028db70,linec1,Marketables
part6df019c,line55,SpareParts
partd160b0,linea3,Marketables
partf694db7,linec1,Marketables
partfaec452,linec1,Marketables
part6a795e8,linec1,Marketables
part1ca51f1,linec1,Marketables
part6727cf6,linec1,Marketables
part1754c60,linec1,Marketables
part4839791,linec1,Marketables
parta9f9646,linec1,Marketables
part3432ee2,line55,SpareParts
part4764f47,linec1,Marketables
partdc0036c,linec1,Marketables
partd153b0c,linec1,Marketables
partd075bf7,linec1,Marketables
part8f18006,linec1,Marketables
partf313975,linec1,Marketables
part63868cf,linea3,Marketables
part71d6bab,linec1,Marketables
part01a5b3d,linec1,Marketables
part130a87,linec1,Marketables
parteab2780,linec1,Marketables
partc225893,linea3,Marketables
partb5dfc71,line9b,Machines
partcd78045,linea3,Marketables
partb0559cd,linec1,Marketables
partf402d8b,linea3,Marketables
part12420db,linea3,Marketables
part14ed454,linea3,Marketables
part649e4c2,linea3,Marketables
part55a8524,line71,Machines
partb54e408,line71,Machines
partc53d49e,line71,Machines
part237413d,line71,Machines
part76ce7a6,linec1,Marketables
part962868a,linec1,Marketables
parte65b61c,linec1,Marketables
part00123bf,linec1,Marketables
part92843cd,linec1,Marketables
parte820e31,line55,SpareParts
part033728c,line55,SpareParts
parta33bbfa,linec1,Marketables
part3702f07,linec1,Marketables
partd14baa4,linec1,Marketables
part0e8d2a6,line55,SpareParts
partd8d4618,line9b,Machines
partcf87911,linec1,Marketables
partca00dd3,line9b,Machines
part80a9da8,linea3,Marketables
partf0dad3e,linea3,Marketables
part604fc84,linec1,Marketables
part103cc12,linea3,Marketables
part1bcd183,linea3,Marketables
part7209dc,linec1,Marketables
part48d8397,linea3,Marketables
part44a0a72,linea3,Marketables
part5179d62,linec1,Marketables
part59a00be,linec1,Marketables
partc20755d,line2f,Machines
partb2745cb,line2f,Machines
part1baf01d,line55,SpareParts
part28e13,line55,SpareParts
parta0d6da9,linea3,Marketables
parta679926,linea3,Marketables
partb429a42,line49,Liquids
partb286ecd,linea3,Marketables
partb97735c,linea3,Marketables
partc57ca2f,linea3,Marketables
partb50fab9,line71,Machines
part259ab03,linec1,Marketables
parte73c856,linea3,Marketables
part0175df5,linea3,Marketables
parte193cd9,line55,SpareParts
part66983b,linea3,Marketables
part7020d98,linec1,Marketables
part0ba209f,linec1,Marketables
part9f9b462,linea3,Marketables
partefe84f4,linec1,Marketables
part99340ed,line55,SpareParts
partddfcb85,linea3,Marketables
partd72b6ef,linea3,Marketables
partfe9a907,line4b,Machines
part0ba5f3b,linea3,Marketables
part7bd6fad,linea3,Marketables
partbfdf877,line55,SpareParts
part29e5d42,line55,SpareParts
part94f1f50,linea3,Marketables
part95d7fab,linec1,Marketables
partb13895d,line71,Machines
part5657c05,line9b,Machines
part2b7a58d,linec1,Marketables
parta4e1e4d,linea3,Marketables
parta368a39,linec1,Marketables
partd5b4e20,linec1,Marketables
part3552f0c,linec1,Marketables
part3ea329d,linec1,Marketables
part61ce96c,line55,SpareParts
part128840,linec1,Marketables
part6761de3,linec1,Marketables
part691a5ce,linec1,Marketables
partf5306d,linec1,Marketables
part1ee012c,linec1,Marketables
partfe06000,linec1,Marketables
parte8d17d3,linec1,Marketables
part751af77,linea3,Marketables
part0569fe1,line55,SpareParts
part5cab09f,linec1,Marketables
partf3b22c,linea3,Marketables
parta265b32,linec1,Marketables
part43a5ae5,linea3,Marketables
partca15d05,line55,SpareParts
part782968c,linea3,Marketables
partfd65026,linec1,Marketables
part86e7d21,linec1,Marketables
part8a9f4c4,linec1,Marketables
part1a0a57e,linec1,Marketables
part8c3004b,linec1,Marketables
part6cd6167,linec1,Marketables
part384a707,linec1,Marketables
parta581fa3,linec1,Marketables
part4441e74,line55,SpareParts
parta00ba1f,line55,SpareParts
part309eba5,linec1,Marketables
parta6a4e90,linea3,Marketables
partd6d7e06,linea3,Marketables
part4642fbc,linea3,Marketables
part3dc02bb,linea3,Marketables
part4db322d,linea3,Marketables
part4dbe353,line55,SpareParts
parta006b61,line55,SpareParts
part62a0834,line55,SpareParts
part147cc2d,line55,SpareParts
partf5bcdfa,linec1,Marketables
partff6b090,linea3,Marketables
part85cfd6c,line55,SpareParts
part1eab147,linea3,Marketables
part6ed81d1,linea3,Marketables
part7779f24,linea3,Marketables
part5ccb104,linec1,Marketables
partba824a7,linec1,Marketables
partf40b578,linea3,Marketables
part63170b6,linea3,Marketables
partfedc812,line9b,Machines
part9853ea7,line55,SpareParts
partc6f1d,line55,SpareParts
part3832734,linec1,Marketables
parta8a768e,line9b,Machines
partb6065de,linea3,Marketables
part17b5866,linea3,Marketables
partd435bc8,linec1,Marketables
partc1eccd8,linea3,Marketables
part7795a5c,linec1,Marketables
part0f2b22f,line49,Liquids
part52924e7,line55,SpareParts
partc52f97f,line55,SpareParts
part9d203d,line55,SpareParts
part426df63,line55,SpareParts
part2f8ed9,line55,SpareParts
part5616027,line55,SpareParts
partc68319d,line55,SpareParts
partb6f010b,line55,SpareParts
part50b94a8,line55,SpareParts
part57300dc,line55,SpareParts
part9339706,line55,SpareParts
parte34a790,line55,SpareParts
part0cf1e6a,line55,SpareParts
partec17f46,line55,SpareParts
part7a2da73,line55,SpareParts
partf888936,line55,SpareParts
partf3794a7,line55,SpareParts
part2edccf6,line55,SpareParts
part17ba91d,line55,SpareParts
part35fab64,line55,SpareParts
part44afb09,line55,SpareParts
part4d5062e,line55,SpareParts
parteac4277,line55,SpareParts
part4298f0c,line9b,Machines
part95e7b49,line55,SpareParts
part926ef3d,line55,SpareParts
part045d2fb,line55,SpareParts
part1c465f2,line55,SpareParts
parte33bf50,line55,SpareParts
part9348fc6,line55,SpareParts
part42917ff,line55,SpareParts
part32e2769,line55,SpareParts
part3dcf86f,linea3,Marketables
parteaf5c6d,linea3,Marketables
part6d3ac04,linea3,Marketables
parte876aae,linea3,Marketables
part9805a38,linea3,Marketables
part5b85996,linea3,Marketables
partbdccc35,linea3,Marketables
partcd27c29,linea3,Marketables
partb00a5a1,linea3,Marketables
part8f6a89a,linea3,Marketables
part269fb58,line55,SpareParts
part4b3261e,line55,SpareParts
part775d960,line55,SpareParts
parte327ec7,line4c,Liquids
part78432ec,line4c,Liquids
partf0f3c53,linea3,Marketables
partdad54d,linea3,Marketables
partf77a827,linea3,Marketables
part4300f6b,linea3,Marketables
part35dcb72,linea3,Marketables
partaeb8759,linea3,Marketables
partd2b3e2a,linea3,Marketables
partd41caa5,linea3,Marketables
parta46fa33,linea3,Marketables
partc64c9c1,linea3,Marketables
part5076cf4,linea3,Marketables
part75bfaf9,linea3,Marketables
part05cca6f,linea3,Marketables
part9559bd5,linea3,Marketables
part7310e76,linea3,Marketables
part98072cb,linea3,Marketables
part7499a02,linea3,Marketables
partedfe7e1,linea3,Marketables
part9a04303,linea3,Marketables
part6def1f0,linea3,Marketables
part1d9c166,linea3,Marketables
partd090dc,linea3,Marketables
part8ba6453,linea3,Marketables
partf024954,linea3,Marketables
partdf3a233,linea3,Marketables
part99f6737,linea3,Marketables
parte9857a1,linea3,Marketables
part7fbf294,linea3,Marketables
part0845676,linea3,Marketables
part98d07cc,linea3,Marketables
part9004b6e,linea3,Marketables
part0091ad4,linea3,Marketables
part9f8659,linea3,Marketables
parta4d5fd1,line55,SpareParts
part8bcb4b6,line55,SpareParts
part1a785f7,linea3,Marketables
partad5ea3f,linea3,Marketables
partd7fa7c3,linea3,Marketables
part476f679,linea3,Marketables
part4c9ebe8,linea3,Marketables
part13f3019,linea3,Marketables
partf315135,linea3,Marketables
parte145251,linea3,Marketables
part54c58b,linea3,Marketables
part553f51d,linea3,Marketables
partb250045,linea3,Marketables
part22c51ff,linea3,Marketables
part52b6169,linea3,Marketables
partc7d1ea2,linea3,Marketables
part5a62dcb,linea3,Marketables
partcaf7c71,linea3,Marketables
partb175176,linea3,Marketables
part1417488,linea3,Marketables
parta88af3e,linea3,Marketables
part1fd5941,line55,SpareParts
part85d3a7b,linea3,Marketables
part6413bac,linea3,Marketables
part62bcf23,linea3,Marketables
part89ab39e,linea3,Marketables
part308fdcc,linea3,Marketables
part477592e,linea3,Marketables
partd14fc1b,linea3,Marketables
part009fcd1,linec1,Marketables
parte15fd06,linea3,Marketables
part0ce06fb,linea3,Marketables
part7c9366d,linea3,Marketables
partec067d7,linea3,Marketables
part7a3c2e2,linea3,Marketables
part0a4f274,linea3,Marketables
part9ada3ce,linea3,Marketables
part912be5f,linea3,Marketables
part9d537ba,linea3,Marketables
parted2072c,linea3,Marketables
part7db5696,linea3,Marketables
part0dc6600,linea3,Marketables
parteb8f3a3,linea3,Marketables
part9bfc335,linea3,Marketables
part0b6928f,linea3,Marketables
part7b1a219,linea3,Marketables
part70ebf88,linea3,Marketables
part595a060,linea3,Marketables
partb9bc14c,linea3,Marketables
part9cf1da,linea3,Marketables
part950e2c9,linea3,Marketables
parte57d25f,linea3,Marketables
part75e83e5,linea3,Marketables
part059b373,linea3,Marketables
part7e19e74,linea3,Marketables
part5107513,linea3,Marketables
part2174585,linea3,Marketables
partb1e143f,linea3,Marketables
partc1924a9,linea3,Marketables
part27db10a,linea3,Marketables
part57a819c,linea3,Marketables
partccccdb7,linea3,Marketables
partc0b4452,linea3,Marketables
partb0c74c4,linea3,Marketables
part05257e,linea3,Marketables
part50215e8,linea3,Marketables
partc61b0dd,linea3,Marketables
part68e5857,linec1,Marketables
part596243,linea3,Marketables
parte5e52d5,linea3,Marketables
part73df7e0,linea3,Marketables
part34a65a,linea3,Marketables
part93396cc,linea3,Marketables
part98c8b5d,linea3,Marketables
parte8bbbcb,linea3,Marketables
partf03c5c5,linec1,Marketables
part22212ac,linea3,Marketables
part56fe77d,linea3,Marketables
part3880a9f,linea3,Marketables
partdc02432,linea3,Marketables
part0890b82,linea3,Marketables
part78e3b14,linea3,Marketables
parteed9e21,linec1,Marketables
part7e4cf9b,linec1,Marketables
part75bd20a,linec1,Marketables
part2ad09fb,linec1,Marketables
partb71b15f,linec1,Marketables
partc7681c9,linec1,Marketables
part8acd9d6,linea3,Marketables
partbf4919,linea3,Marketables
part7b5eaad,linea3,Marketables
part35e98c7,line55,SpareParts
part3e18556,line55,SpareParts
partcaa0bc7,line55,SpareParts
parte9c6945,line55,SpareParts
partef69dca,line55,SpareParts
part9eb8508,line55,SpareParts
partd60295f,line9b,Machines
part5336739,line55,SpareParts
part021b78c,line4c,Liquids
partbdb73ff,line60,Machines
part2d90435,linea3,Marketables
partd0558f,linea3,Marketables
part2b3f0ba,linea3,Marketables
part8080cc5,linea3,Marketables
part6c9966,linea3,Marketables
part16ba9f0,linea3,Marketables
part8dde5db,linea3,Marketables
part81a6c3e,linea3,Marketables
partf1d5ca8,linea3,Marketables
part87098b1,linea3,Marketables
part179c90b,linea3,Marketables
part67ef99d,linea3,Marketables
part3373ffd,linea3,Marketables
part45afbe4,linea3,Marketables
partd53aa5e,linea3,Marketables
partdecb7cf,linea3,Marketables
parta2c0ebc,linea3,Marketables
partbb61049,linea3,Marketables
partcb120df,linea3,Marketables
partc76a93a,linea3,Marketables
part278c816,linea3,Marketables
part57ff880,linea3,Marketables
part2123c99,linea3,Marketables
parte87425d,linec1,Marketables
part3fa432c,line55,SpareParts
part6b4057f,linea3,Marketables
partbd54c5,linea3,Marketables
part2caa080,linec1,Marketables
part5b50462,line55,SpareParts
partcd6a157,linea3,Marketables
part29b2598,linea3,Marketables
part0bedc2e,linea3,Marketables
part4ee4397,linea3,Marketables
parta98b6cf,linea3,Marketables
partf24240,line55,SpareParts
parta1263da,linec1,Marketables
partd9dcfd6,linea3,Marketables
part371c6ef,linea3,Marketables
part83661a3,linea3,Marketables
parte7ea6de,linea3,Marketables
part01a337d,linea3,Marketables
part7a21e7a,linea3,Marketables
part23e3104,linea3,Marketables
part2d98929,linea3,Marketables
part6c92951,linea3,Marketables
part20c6037,linea3,Marketables
part50b50a1,linec1,Marketables
part5ccd944,linec1,Marketables
part2cbe9d2,linec1,Marketables
part2a11d5d,linea3,Marketables
partba84ce7,linea3,Marketables
partd8f9fa8,line55,SpareParts
part8794459,linea3,Marketables
part18182df,linea3,Marketables
part686b249,linea3,Marketables
part1460b3a,linea3,Marketables
part486a16,linea3,Marketables
partf229e99,linea3,Marketables
partd7e0894,linea3,Marketables
partaacd11c,linea3,Marketables
partdabe18a,linea3,Marketables
part063085e,linea3,Marketables
part9c75741,linea3,Marketables
parteaa9358,linea3,Marketables
parte158ec9,linea3,Marketables
part29290f6,linea3,Marketables
partb89a1b7,linea3,Marketables
part0e6aee2,linea3,Marketables
partc73d026,linea3,Marketables
partb74e0b0,linea3,Marketables
partbcbfd21,linea3,Marketables
partb66804b,linea3,Marketables
part68e167,linea3,Marketables
part26fd1f1,linea3,Marketables
part80d75d9,linec1,Marketables
part8f8ad0f,linec1,Marketables
part8eacdf4,linec1,Marketables
partf8709ed,linec1,Marketables
part05033f9,linea3,Marketables
part81695a8,linea3,Marketables
partf7b51b1,linec1,Marketables
part87c6127,linec1,Marketables
part175309d,linec1,Marketables
part60a947f,linec1,Marketables
partd4d3333,linea3,Marketables
parta4a03a5,linea3,Marketables
part343521f,linea3,Marketables
part446289,linea3,Marketables
part4fb7f18,linea3,Marketables
part35132e4,linea3,Marketables
part733f759,linea3,Marketables
partdb7a20e,linea3,Marketables
part4d4073b,linea3,Marketables
part37e4ac7,linea3,Marketables
part1e5552f,linea3,Marketables
part895a745,linec1,Marketables
part6165bb5,linec1,Marketables
part0a5a62,linea3,Marketables
part099152d,linec1,Marketables
partb73cf0b,linec1,Marketables
part2af77af,linea3,Marketables
part50599b0,linea3,Marketables
partdee428b,linea3,Marketables
part4bfb68d,line4b,Machines
partd588f99,linea3,Marketables
part6cac1cb,linea3,Marketables
partb02281f,linea3,Marketables
partbbd358e,linea3,Marketables
partcba0518,linea3,Marketables
partc7d8cfd,linea3,Marketables
part73edd1,linea3,Marketables
part574dd47,linea3,Marketables
